Zip,Latitude,Longitude
52164,42.8502,-91.89511
778,18.26339,-65.97936
16211,40.7945,-79.20253
17777,41.1031,-76.8255
18966,40.18764,-75.00629
24221,36.63361,-82.99548
27239,35.60758,-80.08959
27356,35.43919,-79.79799
28472,34.30705,-78.68917
29526,33.86374,-78.96948
73731,36.64335,-98.59791
7746,40.31809,-74.24988
61008,42.24514,-88.84072
62344,40.16888,-90.83103
62877,38.3904,-89.21308
64085,39.33449,-93.94571
76539,31.08867,-98.00991
87116,35.052,-106.57174
89511,39.3953,-119.89494
14591,42.83196,-78.09835
19152,40.0607,-75.04673
28202,35.22778,-80.84458
29338,35.13552,-82.00154
29940,32.55321,-80.70667
33313,26.15043,-80.22638
41666,37.43933,-82.80732
45167,38.77283,-83.80059
46123,39.76291,-86.39961
46201,39.77421,-86.10917
46703,41.65273,-85.00801
47358,40.05394,-85.11076
49303,43.27729,-85.85483
49650,44.73314,-85.87878
54755,44.57631,-91.68452
56052,44.32011,-93.55363
56453,46.31417,-95.16055
58492,47.15447,-98.43797
95607,38.79135,-122.12724
98034,47.71577,-122.2158
93440,34.72943,-120.24455
98685,45.71621,-122.68991
67656,38.98979,-99.75605
68768,41.99445,-97.06757
68814,41.31652,-99.41292
68946,40.11166,-99.98577
74653,36.65114,-97.3517
80436,39.78748,-105.64738
83858,47.85308,-116.90777
85192,32.96052,-110.68867
91604,34.13881,-118.39352
92865,33.82887,-117.84905
95625,38.35811,-121.91151
98001,47.30998,-122.2652
98275,47.9133,-122.29926
98569,47.00632,-124.15122
98582,46.5215,-122.62382
63460,39.99864,-92.21186
65725,37.43298,-93.27658
69141,41.30645,-102.95494
70050,29.38165,-89.59203
70733,30.3043,-90.79607
74878,35.00907,-97.07006
79063,34.52584,-102.10042
83854,47.71876,-116.97291
84757,37.45599,-113.25131
85932,33.9525,-109.21465
87421,36.76368,-108.51858
1077,42.05437,-72.77851
4274,44.0461,-70.38943
5866,44.64221,-72.12761
14411,43.23425,-78.21193
15223,40.50507,-79.95289
15684,40.46071,-79.52062
19609,40.32801,-75.9971
24122,37.42514,-79.69357
30152,33.99506,-84.65074
44203,41.02056,-81.62891
47850,39.24585,-87.43141
48124,42.29832,-83.24756
48617,43.84684,-84.71585
48729,43.49495,-83.17857
49006,42.29536,-85.63017
49269,42.29295,-84.58793
51004,42.3761,-95.9147
51235,43.29454,-96.21823
53016,43.31069,-88.71438
53207,42.97199,-87.90148
25309,38.30848,-81.75055
27950,36.52599,-76.00081
28463,34.10815,-78.78748
30143,34.45879,-84.43321
30757,34.94196,-85.43513
70047,29.96954,-90.36589
77078,29.853,-95.2516
78014,28.36134,-99.14498
78253,29.46744,-98.7906
78834,28.4643,-99.92141
80726,40.90626,-102.79085
85142,33.19866,-111.63814
85395,33.47907,-112.39452
87820,33.89521,-108.54735
1434,42.53858,-71.6114
4349,44.4373,-70.06853
6469,41.50872,-72.44749
24974,37.65906,-80.4442
26060,40.10477,-80.54758
28528,34.73775,-76.53945
29038,33.37278,-80.98135
61412,41.06972,-90.57878
65240,39.22243,-92.12569
66935,39.8408,-97.63122
68069,41.24286,-96.31621
68335,40.27698,-97.80302
74352,36.14175,-95.18108
78154,29.54622,-98.26627
54565,46.30136,-90.44842
55088,44.53088,-93.38698
55724,47.17903,-92.36188
55944,43.98769,-92.73786
56097,43.72404,-93.71629
56676,47.53466,-95.19276
57321,43.87233,-97.55062
57456,45.73712,-98.98196
90065,34.10889,-118.22759
90713,33.84798,-118.11265
92057,33.25403,-117.28732
92701,33.74819,-117.85844
94130,37.82048,-122.36952
96104,41.51614,-120.12916
97355,44.53097,-122.82268
99506,61.26308,-149.80536
99610,60.24933,-150.42907
926,18.3462,-66.05234
1072,42.45737,-72.41841
1609,42.28645,-71.82895
4290,44.47354,-70.45058
5359,43.15259,-72.71587
7203,40.65269,-74.25994
7852,40.88224,-74.66265
8036,39.97625,-74.83732
10562,41.19242,-73.83096
10925,41.21009,-74.3033
11434,40.67677,-73.77626
12512,41.55181,-73.96613
12835,43.33208,-74.0037
13141,42.7632,-76.18349
16667,40.17991,-78.53107
17702,41.18342,-77.07838
17778,41.28639,-77.96688
18230,40.92114,-75.93445
18830,41.95142,-76.10742
23806,37.23857,-77.41827
24246,36.86696,-82.74519
26425,39.32046,-79.69275
27523,35.77227,-78.96053
28020,35.52498,-81.64131
29202,33.99356,-81.031
30110,33.742,-85.13332
29588,33.67162,-79.02449
29590,33.56547,-79.84908
31519,31.6816,-82.87975
33542,28.23546,-82.1771
46989,40.45019,-85.47977
48829,43.40119,-85.0202
49633,44.55957,-85.20286
55379,44.75421,-93.51618
93256,35.96189,-119.31555
98546,47.31681,-122.93542
62340,39.72895,-90.72485
62375,40.00414,-90.87125
63670,37.8958,-90.16833
65043,38.62483,-92.10538
72553,35.7003,-91.48099
73565,34.02495,-97.87875
89821,40.49241,-116.46224
1351,42.54281,-72.51905
1770,42.23417,-71.37529
7073,40.81803,-74.08538
8003,39.88323,-74.97228
12165,42.31057,-73.50767
13360,43.72756,-74.73795
15076,40.60736,-79.83469
15136,40.46789,-80.10438
17048,40.60783,-76.72609
18347,41.13379,-75.55732
19472,40.33695,-75.57379
24018,37.21061,-80.04236
25049,38.11633,-81.56971
25156,38.18734,-81.3484
27919,36.31187,-76.50347
20115,38.82155,-77.9001
30103,34.36661,-84.92071
22935,38.26218,-78.55554
28080,35.45254,-81.10976
19567,40.39342,-76.21164
26349,39.2357,-80.13016
32259,30.07586,-81.58724
39338,32.11472,-89.22514
68102,41.26204,-95.93306
84638,39.49963,-112.26359
31069,32.44104,-83.74346
31712,31.83562,-83.70924
36269,33.74339,-85.38289
45724,39.38111,-81.79195
47264,38.96688,-86.26906
48626,43.42214,-84.22535
49321,43.07427,-85.68089
52595,41.28862,-92.61497
56026,43.87551,-93.29274
58735,47.87377,-101.48232
7823,40.82796,-75.0365
8832,40.51723,-74.3077
10975,41.25801,-74.17403
14701,42.0788,-79.25735
15681,40.50095,-79.43852
16507,42.13615,-80.08658
17030,40.60926,-76.72563
19123,39.9642,-75.14586
21153,39.41272,-76.70802
22306,38.7567,-77.0929
24412,38.05505,-79.82804
27870,36.43001,-77.72097
28455,34.11281,-78.63202
30565,34.08688,-83.41115
60134,41.87857,-88.34194
61067,42.30446,-89.47747
61614,40.75899,-89.60494
65731,36.65455,-93.12221
68046,41.12488,-96.05945
68758,41.78651,-97.78843
72025,35.05527,-92.99815
72421,35.78764,-90.97158
73520,34.25284,-97.98123
73838,36.24593,-98.89635
74450,35.59646,-95.48126
75847,31.35383,-95.14609
84721,37.87876,-113.20454
85554,33.98597,-110.95425
90034,34.03068,-118.39953
95124,37.25689,-121.92271
2121,42.30589,-71.08583
34610,28.38341,-82.50006
35121,33.94125,-86.45527
41513,37.3493,-82.34252
46947,40.76005,-86.37642
48628,43.7835,-84.32883
48653,44.48783,-84.60048
49119,41.87436,-86.54904
49287,42.02108,-84.08139
49401,42.97619,-85.94147
49622,45.07736,-85.26139
53021,43.49465,-88.00158
54727,44.95514,-91.15774
55353,45.32194,-94.31535
91204,34.13629,-118.26093
96777,19.24992,-155.4646
97055,45.38866,-122.15507
6511,41.31621,-72.92674
6712,41.49925,-72.97604
14134,42.52748,-78.52419
18343,40.89562,-75.10849
19606,40.33712,-75.85738
20776,38.87091,-76.60779
25126,38.20216,-81.37206
26810,38.98119,-78.74476
27310,36.17268,-79.99314
27529,35.65233,-78.58172
27941,36.10241,-75.8169
28453,34.88191,-78.07909
28586,35.31639,-77.16349
4848,44.31083,-68.90896
8402,39.3307,-74.50705
15547,40.16212,-79.07168
17340,39.75558,-77.11257
20052,38.90013,-77.04698
22504,37.76328,-76.71059
24256,37.22066,-82.28182
25503,38.61255,-82.12161
29670,34.64341,-82.72332
36740,32.62732,-87.84017
42323,37.17369,-87.03489
43330,40.81377,-83.41937
44116,41.47017,-81.85251
46017,40.07419,-85.60695
46239,39.72326,-86.00032
46750,40.87862,-85.49629
50026,41.85852,-94.44962
52621,41.20908,-91.53098
53961,43.46255,-89.93557
57032,43.42188,-96.6869
57075,44.00185,-96.96352
63141,38.65831,-90.45818
65652,37.14472,-92.94616
65660,37.33126,-92.27244
72015,34.49333,-92.58959
75237,32.66564,-96.8731
75951,30.94151,-94.05384
95937,38.88522,-121.999
13740,42.27136,-74.75077
14871,42.04026,-76.91143
15317,40.2706,-80.16677
15531,40.18448,-79.07961
25437,39.42445,-78.57344
28306,34.95875,-78.89551
28394,35.21684,-79.23466
30656,33.86079,-83.71987
8346,39.56303,-74.85608
63068,38.55697,-91.24177
66211,38.92358,-94.63686
66451,38.60958,-95.67311
68064,41.35106,-96.34991
68417,40.73642,-96.08861
80426,39.90844,-106.99145
83712,43.6134,-116.11493
4346,44.23469,-69.75061
4852,43.76561,-69.31235
7933,40.69196,-74.46494
15012,40.15883,-79.81218
37846,35.68052,-84.48497
44882,40.9476,-83.13513
46573,41.53986,-86.06023
46985,40.95286,-86.57828
47841,39.275,-87.11502
50071,42.64944,-93.50305
50268,41.407,-92.36339
55746,47.36127,-92.95286
56431,46.48197,-93.6427
57755,45.83664,-103.34919
91790,34.06735,-117.93771
95379,37.94693,-120.19399
96730,21.54614,-157.85111
98110,47.64469,-122.54353
3259,43.87212,-71.39649
4068,43.84003,-70.94067
11423,40.71561,-73.76843
13860,42.4514,-74.93801
15063,40.19504,-79.92427
15693,40.25312,-79.40769
17945,40.78458,-76.37512
19538,40.54701,-75.70038
24604,37.20996,-81.54212
65275,39.46276,-91.99251
75474,32.91953,-96.10899
79119,35.11029,-102.01663
79371,33.97457,-102.75404
81030,38.10257,-103.51925
84180,40.77044,-111.9011
86035,35.44614,-110.96226
94085,37.38854,-122.01776
3561,44.33165,-71.81169
22214,38.86883,-77.07397
62987,37.6168,-88.6542
74949,34.66108,-94.76836
75669,32.03376,-94.56395
49744,45.00018,-83.66623
95603,38.917,-121.08045
99653,60.19559,-154.32566
62373,40.24216,-91.34172
64476,40.45082,-94.83755
83276,42.76928,-111.52781
88351,33.54952,-105.08763
5152,43.25358,-72.9153
16329,41.80994,-79.26449
23109,37.43527,-76.32874
24843,37.48363,-81.70915
25537,38.52982,-82.27183
30291,33.57454,-84.54187
32009,30.41969,-81.97306
37172,36.53551,-86.861
37771,35.83931,-84.31655
38851,33.90862,-88.96909
50701,42.41584,-92.34144
15014,40.60798,-79.741
26412,38.88624,-80.58488
29697,34.62807,-82.54808
30738,34.79667,-85.47852
8835,40.542,-74.58923
15736,40.70125,-79.36647
16803,40.80168,-77.89958
21561,39.49464,-79.20056
61364,41.1284,-88.84214
67654,39.8248,-99.9534
68343,40.61869,-97.13424
68446,40.65328,-96.17511
72134,34.62872,-91.36864
76104,32.7287,-97.31777
78860,28.48238,-100.29501
79849,31.56126,-106.25047
85743,32.3108,-111.18817
87821,33.97948,-108.05949
88033,32.31953,-107.02885
94065,37.53542,-122.24673
98632,46.21684,-123.06852
98902,46.59668,-120.53375
37377,35.20885,-85.33527
39423,31.17101,-88.91489
39885,31.71757,-84.35108
45895,40.57016,-84.1518
46819,40.96587,-85.13179
47513,38.30612,-86.70315
51016,42.4707,-95.8062
52362,42.0657,-90.99687
53703,43.07984,-89.37708
55364,44.93742,-93.67275
23882,36.92569,-77.4151
25103,38.18321,-81.3831
26631,38.79593,-80.54734
29479,33.3799,-79.88696
29649,34.24272,-82.14246
29680,34.68859,-82.29155
89502,39.49206,-119.74507
31060,31.97572,-83.06083
31512,31.54332,-83.01451
36425,31.75818,-87.18469
44512,41.02498,-80.66778
47116,38.32497,-86.61755
51576,41.37728,-95.70979
95673,38.68969,-121.46143
37713,36.09017,-83.13206
37922,35.86154,-84.10034
43450,41.4007,-83.49214
45225,39.14307,-84.55211
47431,39.23883,-86.90057
98043,47.792,-122.30743
97210,45.54692,-122.73
98154,47.60641,-122.33372
98362,47.98419,-123.3616
33063,26.25012,-80.20883
33570,27.68991,-82.45855
38552,36.22039,-85.81002
38945,33.60004,-90.17071
41168,38.30732,-82.76223
41238,37.84853,-82.95474
42344,37.25686,-87.32011
43155,39.62612,-82.5249
43231,40.07927,-82.93894
43316,40.95416,-83.3808
47462,38.95668,-86.64716
52572,40.67726,-92.69193
53125,42.54793,-88.56179
54169,44.17644,-88.27799
3574,44.25344,-71.59886
5830,44.98021,-71.98493
6484,41.30601,-73.13829
10454,40.80549,-73.91661
11803,40.7818,-73.4735
16226,40.71097,-79.48683
16433,41.73522,-80.14297
16691,40.07749,-78.14592
19018,39.92304,-75.29861
21077,39.15605,-76.69762
22841,38.3392,-78.89684
23937,36.94483,-78.52616
28470,33.96367,-78.40642
28479,34.09652,-78.01755
29546,33.89264,-79.35226
62305,39.92982,-91.3459
62956,37.27993,-88.94232
63630,38.01825,-90.72722
11226,40.64639,-73.9568
12203,42.68108,-73.84822
15044,40.63904,-79.94999
15205,40.43808,-80.09918
15857,41.45703,-78.53431
18354,40.92571,-75.32502
19535,40.33994,-75.80406
21401,38.9898,-76.55009
23883,37.12075,-76.74915
27705,36.02698,-78.98065
30471,32.54914,-82.17839
1339,42.60801,-72.89006
59242,48.43505,-104.4389
61430,40.94023,-90.31092
61491,41.06053,-89.72935
62444,39.27655,-88.7393
63130,38.665,-90.32528
67491,38.38753,-97.90397
68072,41.60917,-96.50483
71937,34.39982,-94.38939
73015,35.08056,-98.59537
73073,36.15589,-97.40778
76542,31.01061,-97.74608
78152,29.43411,-98.20648
82223,42.12846,-104.39494
74943,35.08201,-95.07576
75212,32.78142,-96.87913
75416,33.67825,-95.35442
76450,33.06259,-98.62573
87028,34.3621,-106.77283
91307,34.20164,-118.66216
92346,34.12429,-117.18004
93527,36.04632,-118.17718
38824,34.52038,-88.64307
39066,32.30198,-90.60565
41159,38.01256,-82.96565
45370,39.60729,-84.02839
45870,40.55626,-83.95144
47384,39.91453,-85.55438
48146,42.2433,-83.18113
48193,42.17378,-83.20944
49031,41.89839,-85.9873
50226,41.79269,-93.70235
51341,43.01413,-95.03872
54933,44.66819,-88.70533
56140,43.90898,-96.36802
56215,45.31146,-95.57235
24834,37.55325,-81.63047
25971,37.47901,-80.9765
27212,36.46058,-79.28064
27823,36.20577,-77.72004
27916,36.32212,-75.91509
32822,28.48984,-81.29046
33558,28.15879,-82.51562
41044,38.60776,-83.9751
43017,40.11682,-83.1301
43524,41.22848,-84.03956
49871,46.42415,-87.53865
51058,42.98161,-95.47097
53548,42.68536,-89.12871
13346,42.81801,-75.54386
14564,42.98295,-77.42408
14753,42.05049,-78.64552
17952,40.75544,-76.05854
18064,40.75742,-75.31792
20640,38.55696,-77.16199
22969,37.79725,-78.69451
24149,37.02437,-80.43582
28152,35.24301,-81.59517
30175,34.54322,-84.52902
67024,37.11328,-96.48699
67065,37.4685,-98.52693
68964,40.23679,-97.91267
70121,29.96184,-90.16244
58007,47.02438,-97.46867
60195,42.06705,-88.09128
60527,41.74463,-87.93334
62565,39.4113,-88.80426
71711,33.63752,-92.72032
75572,33.23154,-94.13216
77054,29.68088,-95.40494
85627,32.00499,-110.24118
87729,36.33255,-104.8006
32147,29.60283,-81.78615
40865,36.91731,-83.21411
41254,37.88958,-82.72129
42370,37.44912,-86.73906
43010,39.99965,-83.62186
45432,39.73905,-84.08565
46807,41.04495,-85.14761
48034,42.49693,-83.29111
50545,42.79948,-94.08111
50837,41.22898,-94.68109
53029,43.14521,-88.34689
54423,44.58228,-89.42148
58227,48.54507,-97.90323
67561,38.10633,-98.0948
70427,30.74609,-89.91074
72855,35.25293,-93.67872
73449,34.00002,-96.53768
73487,34.47883,-97.44581
73632,35.27186,-98.9274
78151,28.86506,-97.70391
80123,39.61583,-105.06888
89109,36.12535,-115.16372
98629,45.88169,-122.61413
76483,33.18878,-99.27224
76525,31.48558,-98.14597
16253,40.95148,-79.34286
16645,40.7989,-78.49901
20664,38.35251,-76.92152
97040,45.62479,-121.38804
98178,47.49929,-122.24706
36274,33.17307,-85.36789
36728,32.16788,-87.47938
48363,42.77285,-83.1618
48428,42.93844,-83.14816
49261,42.16098,-84.23845
53121,42.70882,-88.52927
54548,45.85982,-89.82106
1747,42.12481,-71.5351
8094,39.65352,-74.9672
11789,40.95756,-72.97214
15856,41.09282,-78.62455
16236,40.78487,-79.52323
16326,41.3673,-79.43182
20692,38.18457,-76.50071
23231,37.44103,-77.31869
26273,38.63515,-79.95558
26755,39.15209,-78.72752
28164,35.39171,-81.03812
30309,33.79758,-84.38663
60938,40.77329,-87.98865
62432,39.13551,-88.13981
65461,37.67435,-92.03665
65681,36.55438,-93.46377
67663,39.21143,-99.3492
68952,40.07521,-98.66779
74820,34.78901,-96.71078
75851,31.09323,-95.49712
80421,39.47872,-105.52618
89310,39.41354,-117.16463
61061,42.00027,-89.33983
62692,39.5814,-89.9399
65329,38.61586,-92.95996
78751,30.31082,-97.72275
87540,35.44515,-105.90366
8037,39.638,-74.77275
11003,40.70134,-73.70792
11738,40.83816,-73.03822
54488,44.84315,-90.3324
55962,43.76172,-91.84183
56021,44.28391,-94.31379
58047,46.71743,-96.88025
58438,47.66349,-99.59638
90071,34.05278,-118.25482
33611,27.89059,-82.50685
43144,39.52851,-82.19212
44839,41.37348,-82.56096
45674,38.88163,-82.37329
46517,41.62474,-85.99698
47017,38.94178,-85.19039
49891,46.22516,-87.01703
55784,47.05249,-93.18733
58275,47.68513,-97.11637
62811,38.3831,-87.90555
68662,41.21054,-97.41406
70041,29.37292,-89.53473
77801,30.63888,-96.36343
78852,28.75206,-100.31076
29307,34.98388,-81.83124
2835,41.51497,-71.3771
4009,44.0483,-70.73382
12531,41.5369,-73.66963
13802,42.2494,-76.04051
13841,42.41375,-75.83693
17356,39.8966,-76.58225
19931,38.57399,-75.62294
25214,38.17959,-81.55641
30342,33.88204,-84.37464
3455,42.89841,-72.18349
4862,44.26191,-69.27714
8628,40.26627,-74.82334
11949,40.86546,-72.80134
11960,40.80854,-72.70635
13863,42.44848,-75.90866
16114,41.40413,-80.18545
22625,39.37443,-78.30802
65230,39.28717,-92.69501
67330,37.16148,-95.31531
68010,41.25584,-96.13385
69340,42.21349,-102.20804
74133,36.04146,-95.87941
49084,42.18255,-86.38207
22520,38.11794,-76.80415
59323,45.98499,-106.67019
60192,42.0737,-88.18227
61020,42.11021,-89.09822
62352,39.56461,-90.64984
62413,39.13963,-87.83882
64120,39.13092,-94.51526
67428,38.37307,-97.41873
68434,40.90874,-97.12035
72140,34.36798,-91.16059
75976,31.5206,-94.92745
81123,37.39859,-105.56977
88426,35.53808,-103.51084
2813,41.39727,-71.67017
7463,41.01334,-74.12571
12438,42.20791,-74.60127
12917,44.92766,-74.17891
15615,40.36523,-79.73419
16332,41.35695,-79.368
17036,40.28545,-76.69875
17517,40.24451,-76.13248
27344,35.72929,-79.43188
29801,33.58945,-81.69697
32058,30.08343,-82.10835
33956,26.54736,-82.09612
34432,29.06879,-82.36341
37820,36.08527,-83.56636
39633,31.291,-91.18493
44444,41.17342,-80.97525
46514,41.72343,-85.97468
55025,45.26256,-93.0227
97004,45.25113,-122.46006
32504,30.48459,-87.19099
34684,28.08125,-82.72772
35615,34.66399,-86.87415
45685,38.93037,-82.44968
46163,39.72867,-85.90342
49337,43.43535,-85.7136
49505,42.99835,-85.63693
53142,42.54277,-87.94223
54621,43.65801,-91.08282
61425,40.76197,-91.0342
61772,40.38125,-89.066
63089,38.45952,-90.88385
69046,40.07638,-100.08654
72450,36.07935,-90.51876
78871,29.99927,-101.64943
80720,40.0821,-103.21274
83460,43.81695,-111.78219
84128,40.70043,-112.04676
86036,36.73704,-111.82288
3753,43.51701,-72.14972
12930,44.72338,-74.54128
14903,42.12526,-76.87563
15554,40.12543,-78.61847
19707,39.78587,-75.68083
23187,37.26743,-76.72078
24269,37.08122,-82.37603
24811,37.40164,-81.77855
26372,38.9586,-80.37348
29835,33.91894,-82.2903
97035,45.41321,-122.72514
97817,44.71373,-118.64708
61882,40.11346,-88.75994
67213,37.66726,-97.36497
68626,41.16707,-96.99433
75702,32.36287,-95.31531
76866,31.46085,-99.92785
77384,30.23494,-95.49526
77406,29.64359,-95.79799
77465,28.76248,-96.22968
81612,39.13396,-106.83727
82059,41.05729,-105.17729
82515,42.90373,-108.54265
89828,40.75053,-115.36309
5481,44.77291,-73.20506
12746,41.44137,-74.66427
13846,42.36281,-75.05218
17221,40.06664,-77.81668
22542,38.29321,-77.88264
22853,38.64841,-78.76397
28606,36.05343,-81.31883
28736,35.18605,-83.08139
29474,32.89678,-80.51733
29511,33.97729,-79.11497
30122,33.76298,-84.63819
30439,32.40569,-82.07648
